outfit_id,category,link,color_chip_id
764,-1,http://www.uniqlo.com/tw/store/goods/401354,09
764,3,http://www.uniqlo.com/tw/store/goods/402984,09
764,2,http://www.uniqlo.com/tw/store/goods/400728,37
764,3,http://www.uniqlo.com/tw/store/goods/402465,08
764,-1,http://www.uniqlo.com/tw/store/goods/402395,08
765,2,http://www.uniqlo.com/tw/store/goods/400198,09
765,2,http://www.uniqlo.com/tw/store/goods/400179,08
765,3,http://www.uniqlo.com/tw/store/goods/400280,09
765,-1,http://www.uniqlo.com/tw/store/goods/404101,09
766,2,http://www.uniqlo.com/tw/store/goods/403741,15
766,2,http://www.uniqlo.com/tw/store/goods/400703,68
767,3,http://www.uniqlo.com/tw/store/goods/403586,55
767,2,http://www.uniqlo.com/tw/store/goods/400452,42
767,-1,http://www.uniqlo.com/tw/store/goods/400358,69
768,-1,http://www.uniqlo.com/tw/store/goods/401355,09
768,2,http://www.uniqlo.com/tw/store/goods/400453,09
768,2,http://www.uniqlo.com/tw/store/goods/400743,09
768,3,http://www.uniqlo.com/tw/store/goods/403589,69
768,3,http://www.uniqlo.com/tw/store/goods/400302,55
769,2,http://www.uniqlo.com/tw/store/goods/402698,69
769,3,http://www.uniqlo.com/tw/store/goods/403745,57
770,2,http://www.uniqlo.com/tw/store/goods/402318,09
770,3,http://www.uniqlo.com/tw/store/goods/403586,69
770,2,http://www.uniqlo.com/tw/store/goods/403741,09
771,3,http://www.uniqlo.com/tw/store/goods/403738,35
771,2,http://www.uniqlo.com/tw/store/goods/400179,01
771,-1,http://www.uniqlo.com/tw/store/goods/402805,09
772,0,http://www.uniqlo.com/tw/store/goods/402363,57
772,0,http://www.uniqlo.com/tw/store/goods/403165,01
772,1,http://www.uniqlo.com/tw/store/goods/404123,00
772,-1,http://www.uniqlo.com/tw/store/goods/403108,00
773,3,http://www.uniqlo.com/tw/store/goods/403588,32
773,0,http://www.uniqlo.com/tw/store/goods/402256,78
773,-1,http://www.uniqlo.com/tw/store/goods/402584,09
774,3,http://www.uniqlo.com/tw/store/goods/402984,09
774,3,http://www.uniqlo.com/tw/store/goods/402465,08
774,-1,http://www.uniqlo.com/tw/store/goods/402584,09
775,2,http://www.uniqlo.com/tw/store/goods/404111,69
775,3,http://www.uniqlo.com/tw/store/goods/400572,30
775,-1,http://www.uniqlo.com/tw/store/goods/402808,57
775,3,http://www.uniqlo.com/tw/store/goods/400303,09
776,2,http://www.uniqlo.com/tw/store/goods/403741,01
776,2,http://www.uniqlo.com/tw/store/goods/401240,32
776,3,http://www.uniqlo.com/tw/store/goods/403742,15
777,2,http://www.uniqlo.com/tw/store/goods/402318,34
777,2,http://www.uniqlo.com/tw/store/goods/403332,32
778,2,http://www.uniqlo.com/tw/store/goods/404920,69
778,2,http://www.uniqlo.com/tw/store/goods/404869,00
778,2,http://www.uniqlo.com/tw/store/goods/404868,01
778,3,http://www.uniqlo.com/tw/store/goods/403269,69
779,2,http://www.uniqlo.com/tw/store/goods/404866,69
779,2,http://www.uniqlo.com/tw/store/goods/404920,15
779,3,http://www.uniqlo.com/tw/store/goods/403267,66
780,2,http://www.uniqlo.com/tw/store/goods/404869,64
780,2,http://www.uniqlo.com/tw/store/goods/400706,01
781,2,http://www.uniqlo.com/tw/store/goods/404866,69
781,3,http://www.uniqlo.com/tw/store/goods/403267,66
782,2,http://www.uniqlo.com/tw/store/goods/404921,66
782,2,http://www.uniqlo.com/tw/store/goods/404868,69
782,3,http://www.uniqlo.com/tw/store/goods/405052,65
782,-1,http://www.uniqlo.com/tw/store/goods/401987,66
783,2,http://www.uniqlo.com/tw/store/goods/400347,16
783,3,http://www.uniqlo.com/tw/store/goods/403267,66
784,2,http://www.uniqlo.com/tw/store/goods/404869,99
784,3,http://www.uniqlo.com/tw/store/goods/403266,09
784,-1,http://www.uniqlo.com/tw/store/goods/403264,99
784,-1,http://www.uniqlo.com/tw/store/goods/401987,09
785,2,http://www.uniqlo.com/tw/store/goods/404918,32
785,2,http://www.uniqlo.com/tw/store/goods/404866,69
785,3,http://www.uniqlo.com/tw/store/goods/403267,66
786,2,http://www.uniqlo.com/tw/store/goods/404869,00
786,3,http://www.uniqlo.com/tw/store/goods/405052,65
787,2,http://www.uniqlo.com/tw/store/goods/404867,69
787,3,http://www.uniqlo.com/tw/store/goods/403278,08
788,2,http://www.uniqlo.com/tw/store/goods/404918,32
788,2,http://www.uniqlo.com/tw/store/goods/400891,61
788,3,http://www.uniqlo.com/tw/store/goods/403277,69
789,2,http://www.uniqlo.com/tw/store/goods/404869,64
789,2,http://www.uniqlo.com/tw/store/goods/400732,32
789,-1,http://www.uniqlo.com/tw/store/goods/403264,99
790,2,http://www.uniqlo.com/tw/store/goods/404869,99
790,3,http://www.uniqlo.com/tw/store/goods/400867,09
790,2,http://www.uniqlo.com/tw/store/goods/401249,09
791,2,http://www.uniqlo.com/tw/store/goods/403186,69
791,3,http://www.uniqlo.com/tw/store/goods/402998,69
791,-1,http://www.uniqlo.com/tw/store/goods/402418,32
792,2,http://www.uniqlo.com/tw/store/goods/401527,69
792,2,http://www.uniqlo.com/tw/store/goods/403943,69
792,3,http://www.uniqlo.com/tw/store/goods/402997,69
793,2,http://www.uniqlo.com/tw/store/goods/401472,00
793,2,http://www.uniqlo.com/tw/store/goods/403975,12
794,2,http://www.uniqlo.com/tw/store/goods/403184,09
794,2,http://www.uniqlo.com/tw/store/goods/401531,69
794,-1,http://www.uniqlo.com/tw/store/goods/403172,00
794,-1,http://www.uniqlo.com/tw/store/goods/402421,09
795,2,http://www.uniqlo.com/tw/store/goods/401474,00
795,2,http://www.uniqlo.com/tw/store/goods/403156,01
795,3,http://www.uniqlo.com/tw/store/goods/402994,01
796,2,http://www.uniqlo.com/tw/store/goods/403151,51
796,3,http://www.uniqlo.com/tw/store/goods/402996,68
797,2,http://www.uniqlo.com/tw/store/goods/404414,69
797,2,http://www.uniqlo.com/tw/store/goods/400152,35
797,3,http://www.uniqlo.com/tw/store/goods/403623,69
798,2,http://www.uniqlo.com/tw/store/goods/403147,01
798,2,http://www.uniqlo.com/tw/store/goods/403148,01
798,3,http://www.uniqlo.com/tw/store/goods/402997,09
798,-1,http://www.uniqlo.com/tw/store/goods/402433,09
798,-1,http://www.uniqlo.com/tw/store/goods/403681,18
799,2,http://www.uniqlo.com/tw/store/goods/402780,69
799,2,http://www.uniqlo.com/tw/store/goods/403149,55
799,3,http://www.uniqlo.com/tw/store/goods/402997,69
800,2,http://www.uniqlo.com/tw/store/goods/401523,69
800,2,http://www.uniqlo.com/tw/store/goods/403880,60
800,-1,http://www.uniqlo.com/tw/store/goods/403172,68
801,2,http://www.uniqlo.com/tw/store/goods/402781,69
801,3,http://www.uniqlo.com/tw/store/goods/403881,69
801,-1,http://www.uniqlo.com/tw/store/goods/402428,19
801,-1,http://www.uniqlo.com/tw/store/goods/402431,32
802,2,http://www.uniqlo.com/tw/store/goods/403150,19
802,3,http://www.uniqlo.com/tw/store/goods/402999,01
803,2,http://www.uniqlo.com/tw/store/goods/404414,25
803,2,http://www.uniqlo.com/tw/store/goods/401661,06
803,3,http://www.uniqlo.com/tw/store/goods/402997,65
804,2,http://www.uniqlo.com/tw/store/goods/401925,69
804,2,http://www.uniqlo.com/tw/store/goods/400453,69
804,3,http://www.uniqlo.com/tw/store/goods/402688,35
804,-1,http://www.uniqlo.com/tw/store/goods/400042,69
805,2,http://www.uniqlo.com/tw/store/goods/400466,08
805,3,http://www.uniqlo.com/tw/store/goods/400997,59
806,2,http://www.uniqlo.com/tw/store/goods/404106,60
806,3,http://www.uniqlo.com/tw/store/goods/401105,69
807,2,http://www.uniqlo.com/tw/store/goods/400520,10
807,3,http://www.uniqlo.com/tw/store/goods/402691,02
808,2,http://www.uniqlo.com/tw/store/goods/400181,10
808,2,http://www.uniqlo.com/tw/store/goods/400147,09
808,2,http://www.uniqlo.com/tw/store/goods/400891,01
809,3,http://www.uniqlo.com/tw/store/goods/404110,69
809,3,http://www.uniqlo.com/tw/store/goods/403623,69
809,-1,http://www.uniqlo.com/tw/store/goods/401129,64
810,-1,http://www.uniqlo.com/tw/store/goods/403682,31
810,2,http://www.uniqlo.com/tw/store/goods/400724,34
810,2,http://www.uniqlo.com/tw/store/goods/402679,69
810,-1,http://www.uniqlo.com/tw/store/goods/402397,27
811,2,http://www.uniqlo.com/tw/store/goods/405019,54
811,2,http://www.uniqlo.com/tw/store/goods/400716,10
811,3,http://www.uniqlo.com/tw/store/goods/404607,10
812,2,http://www.uniqlo.com/tw/store/goods/400726,56
812,-1,http://www.uniqlo.com/tw/store/goods/402053,30
813,2,http://www.uniqlo.com/tw/store/goods/400955,31
813,-1,http://www.uniqlo.com/tw/store/goods/400764,18
814,0,http://www.uniqlo.com/tw/store/goods/400619,11
814,3,http://www.uniqlo.com/tw/store/goods/403935,09
815,2,http://www.uniqlo.com/tw/store/goods/400171,31
815,2,http://www.uniqlo.com/tw/store/goods/400150,34
815,3,http://www.uniqlo.com/tw/store/goods/401741,36
815,-1,http://www.uniqlo.com/tw/store/goods/400759,32
815,3,http://www.uniqlo.com/tw/store/goods/402465,08
815,-1,http://www.uniqlo.com/tw/store/goods/402053,30
816,2,http://www.uniqlo.com/tw/store/goods/400732,69
816,2,http://www.uniqlo.com/tw/store/goods/404210,69
817,2,http://www.uniqlo.com/tw/store/goods/406682,08
818,2,http://www.uniqlo.com/tw/store/goods/405189,65
819,3,http://www.uniqlo.com/tw/store/goods/400419,09
819,-1,http://www.uniqlo.com/tw/store/goods/400755,19
819,-1,http://www.uniqlo.com/tw/store/goods/402396,09
820,2,http://www.uniqlo.com/tw/store/goods/400711,21
820,2,http://www.uniqlo.com/tw/store/goods/400171,06
820,2,http://www.uniqlo.com/tw/store/goods/400347,03
820,3,http://www.uniqlo.com/tw/store/goods/400551,01
820,-1,http://www.uniqlo.com/tw/store/goods/400044,03
821,2,http://www.uniqlo.com/tw/store/goods/400732,09
821,2,http://www.uniqlo.com/tw/store/goods/401334,28
821,2,http://www.uniqlo.com/tw/store/goods/403556,16
822,2,http://www.uniqlo.com/tw/store/goods/401925,01
822,2,http://www.uniqlo.com/tw/store/goods/405167,52
822,3,http://www.uniqlo.com/tw/store/goods/401741,09
822,3,http://www.uniqlo.com/tw/store/goods/402466,09
822,-1,http://www.uniqlo.com/tw/store/goods/400042,03
822,-1,http://www.uniqlo.com/tw/store/goods/400044,45
823,2,http://www.uniqlo.com/tw/store/goods/401711,32
823,-1,http://www.uniqlo.com/tw/store/goods/402379,19
824,2,http://www.uniqlo.com/tw/store/goods/400743,09
824,2,http://www.uniqlo.com/tw/store/goods/402666,02
824,3,http://www.uniqlo.com/tw/store/goods/400893,17
824,-1,http://www.uniqlo.com/tw/store/goods/405005,01
825,2,http://www.uniqlo.com/tw/store/goods/400726,56
825,2,http://www.uniqlo.com/tw/store/goods/400437,60
826,3,http://www.uniqlo.com/tw/store/goods/400572,56
826,2,http://www.uniqlo.com/tw/store/goods/400349,29
827,2,http://www.uniqlo.com/tw/store/goods/400440,01
827,-1,http://www.uniqlo.com/tw/store/goods/400759,09
828,2,http://www.uniqlo.com/tw/store/goods/400438,04
828,2,http://www.uniqlo.com/tw/store/goods/401088,04
828,-1,http://www.uniqlo.com/tw/store/goods/405005,44
829,3,http://www.uniqlo.com/tw/store/goods/400427,35
829,3,http://www.uniqlo.com/tw/store/goods/400893,69
830,2,http://www.uniqlo.com/tw/store/goods/402825,60
830,3,http://www.uniqlo.com/tw/store/goods/400561,69
830,-1,http://www.uniqlo.com/tw/store/goods/403753,69
831,3,http://www.uniqlo.com/tw/store/goods/400549,35
831,2,http://www.uniqlo.com/tw/store/goods/400860,78
831,2,http://www.uniqlo.com/tw/store/goods/400198,30
832,0,http://www.uniqlo.com/tw/store/goods/403909,09
833,2,http://www.uniqlo.com/tw/store/goods/401087,09
833,3,http://www.uniqlo.com/tw/store/goods/400447,09
833,-1,http://www.uniqlo.com/tw/store/goods/400753,09
833,-1,http://www.uniqlo.com/tw/store/goods/400759,09
834,2,http://www.uniqlo.com/tw/store/goods/400726,56
834,2,http://www.uniqlo.com/tw/store/goods/401711,32
834,3,http://www.uniqlo.com/tw/store/goods/402688,35
834,-1,http://www.uniqlo.com/tw/store/goods/400358,34
835,3,http://www.uniqlo.com/tw/store/goods/400997,59
836,2,http://www.uniqlo.com/tw/store/goods/400710,03
836,2,http://www.uniqlo.com/tw/store/goods/400732,05
836,2,http://www.uniqlo.com/tw/store/goods/400453,02
836,3,http://www.uniqlo.com/tw/store/goods/402467,03
837,0,http://www.uniqlo.com/tw/store/goods/403914,00
837,1,http://www.uniqlo.com/tw/store/goods/404802,68
838,2,http://www.uniqlo.com/tw/store/goods/400252,08
838,2,http://www.uniqlo.com/tw/store/goods/400348,04
839,2,http://www.uniqlo.com/tw/store/goods/400732,05
839,2,http://www.uniqlo.com/tw/store/goods/401334,28
839,-1,http://www.uniqlo.com/tw/store/goods/400358,09
839,-1,http://www.uniqlo.com/tw/store/goods/401287,09
840,0,http://www.uniqlo.com/tw/store/goods/400320,56
840,0,http://www.uniqlo.com/tw/store/goods/403856,03
840,-1,http://www.uniqlo.com/tw/store/goods/401673,08
841,2,http://www.uniqlo.com/tw/store/goods/400198,30
841,2,http://www.uniqlo.com/tw/store/goods/400347,01
841,3,http://www.uniqlo.com/tw/store/goods/400572,30
842,2,http://www.uniqlo.com/tw/store/goods/400891,11
842,2,http://www.uniqlo.com/tw/store/goods/400349,10
843,3,http://www.uniqlo.com/tw/store/goods/401676,03
843,-1,http://www.uniqlo.com/tw/store/goods/401361,03
844,3,http://www.uniqlo.com/tw/store/goods/404864,03
844,-1,http://www.uniqlo.com/tw/store/goods/401987,17
845,2,http://www.uniqlo.com/tw/store/goods/400724,34
845,2,http://www.uniqlo.com/tw/store/goods/401623,01
845,2,http://www.uniqlo.com/tw/store/goods/400891,61
845,3,http://www.uniqlo.com/tw/store/goods/400536,69
846,2,http://www.uniqlo.com/tw/store/goods/402671,69
846,3,http://www.uniqlo.com/tw/store/goods/400561,69
846,-1,http://www.uniqlo.com/tw/store/goods/405005,44
847,2,http://www.uniqlo.com/tw/store/goods/400711,57
847,2,http://www.uniqlo.com/tw/store/goods/400171,06
847,2,http://www.uniqlo.com/tw/store/goods/400176,28
847,-1,http://www.uniqlo.com/tw/store/goods/400042,03
848,2,http://www.uniqlo.com/tw/store/goods/400453,01
848,2,http://www.uniqlo.com/tw/store/goods/400743,09
848,-1,http://www.uniqlo.com/tw/store/goods/400753,32
848,3,http://www.uniqlo.com/tw/store/goods/404006,06
849,3,http://www.uniqlo.com/tw/store/goods/401918,11
849,-1,http://www.uniqlo.com/tw/store/goods/402198,02
849,-1,http://www.uniqlo.com/tw/store/goods/400765,01
850,2,http://www.uniqlo.com/tw/store/goods/400465,74
850,3,http://www.uniqlo.com/tw/store/goods/401802,09
851,2,http://www.uniqlo.com/tw/store/goods/404197,71
851,2,http://www.uniqlo.com/tw/store/goods/400716,69
851,2,http://www.uniqlo.com/tw/store/goods/404223,69
852,2,http://www.uniqlo.com/tw/store/goods/406683,67
853,2,http://www.uniqlo.com/tw/store/goods/403645,00
853,2,http://www.uniqlo.com/tw/store/goods/401932,09
854,2,http://www.uniqlo.com/tw/store/goods/404223,69
854,2,http://www.uniqlo.com/tw/store/goods/401925,69
854,-1,http://www.uniqlo.com/tw/store/goods/400042,01
855,-1,http://www.uniqlo.com/tw/store/goods/404898,01
855,2,http://www.uniqlo.com/tw/store/goods/400144,09
856,2,http://www.uniqlo.com/tw/store/goods/400348,47
856,2,http://www.uniqlo.com/tw/store/goods/403552,09
857,2,http://www.uniqlo.com/tw/store/goods/401064,32
857,2,http://www.uniqlo.com/tw/store/goods/401120,09
857,3,http://www.uniqlo.com/tw/store/goods/401125,09
858,3,http://www.uniqlo.com/tw/store/goods/400419,05
858,3,http://www.uniqlo.com/tw/store/goods/400303,09
858,-1,http://www.uniqlo.com/tw/store/goods/400755,09
859,2,http://www.uniqlo.com/tw/store/goods/402677,69
859,2,http://www.uniqlo.com/tw/store/goods/400198,09
859,3,http://www.uniqlo.com/tw/store/goods/400572,30
859,-1,http://www.uniqlo.com/tw/store/goods/400753,05
859,-1,http://www.uniqlo.com/tw/store/goods/402393,01
860,2,http://www.uniqlo.com/tw/store/goods/407364,09
860,2,http://www.uniqlo.com/tw/store/goods/402673,09
860,-1,http://www.uniqlo.com/tw/store/goods/400042,08
861,3,http://www.uniqlo.com/tw/store/goods/403544,18
861,2,http://www.uniqlo.com/tw/store/goods/402700,06
862,2,http://www.uniqlo.com/tw/store/goods/400181,38
862,2,http://www.uniqlo.com/tw/store/goods/402676,17
864,2,http://www.uniqlo.com/tw/store/goods/400703,68
864,2,http://www.uniqlo.com/tw/store/goods/400147,69
864,-1,http://www.uniqlo.com/tw/store/goods/405004,69
864,-1,http://www.uniqlo.com/tw/store/goods/401355,09
865,2,http://www.uniqlo.com/tw/store/goods/400726,38
865,3,http://www.uniqlo.com/tw/store/goods/402477,03
865,-1,http://www.uniqlo.com/tw/store/goods/402127,03
866,2,http://www.uniqlo.com/tw/store/goods/400732,05
866,2,http://www.uniqlo.com/tw/store/goods/404005,71
866,3,http://www.uniqlo.com/tw/store/goods/402479,08
866,-1,http://www.uniqlo.com/tw/store/goods/402127,09
867,2,http://www.uniqlo.com/tw/store/goods/400465,74
867,3,http://www.uniqlo.com/tw/store/goods/401802,09
868,2,http://www.uniqlo.com/tw/store/goods/400712,76
868,2,http://www.uniqlo.com/tw/store/goods/400181,71
868,-1,http://www.uniqlo.com/tw/store/goods/402053,09
869,2,http://www.uniqlo.com/tw/store/goods/407720,34
870,2,http://www.uniqlo.com/tw/store/goods/401925,01
870,2,http://www.uniqlo.com/tw/store/goods/405167,52
870,3,http://www.uniqlo.com/tw/store/goods/401741,09
870,3,http://www.uniqlo.com/tw/store/goods/402466,09
870,-1,http://www.uniqlo.com/tw/store/goods/400042,03
870,-1,http://www.uniqlo.com/tw/store/goods/400044,45
871,2,http://www.uniqlo.com/tw/store/goods/401925,69
871,2,http://www.uniqlo.com/tw/store/goods/400453,69
871,3,http://www.uniqlo.com/tw/store/goods/402688,35
871,-1,http://www.uniqlo.com/tw/store/goods/400042,69
872,2,http://www.uniqlo.com/tw/store/goods/400152,69
873,2,http://www.uniqlo.com/tw/store/goods/400724,69
873,2,http://www.uniqlo.com/tw/store/goods/400152,35
874,2,http://www.uniqlo.com/tw/store/goods/400348,38
874,2,http://www.uniqlo.com/tw/store/goods/400706,57
874,3,http://www.uniqlo.com/tw/store/goods/400447,09
874,-1,http://www.uniqlo.com/tw/store/goods/400753,09
875,2,http://www.uniqlo.com/tw/store/goods/404233,14
876,2,http://www.uniqlo.com/tw/store/goods/400348,38
876,3,http://www.uniqlo.com/tw/store/goods/400555,35
877,3,http://www.uniqlo.com/tw/store/goods/400303,08
878,-1,http://www.uniqlo.com/tw/store/goods/400758,19
878,3,http://www.uniqlo.com/tw/store/goods/400997,34
878,3,http://www.uniqlo.com/tw/store/goods/402688,90
878,-1,http://www.uniqlo.com/tw/store/goods/403682,09
878,-1,http://www.uniqlo.com/tw/store/goods/401286,35
879,2,http://www.uniqlo.com/tw/store/goods/400703,08
879,3,http://www.uniqlo.com/tw/store/goods/400419,09
881,2,http://www.uniqlo.com/tw/store/goods/400255,08
881,2,http://www.uniqlo.com/tw/store/goods/400348,56
881,2,http://www.uniqlo.com/tw/store/goods/400732,32
881,3,http://www.uniqlo.com/tw/store/goods/402691,02
882,2,http://www.uniqlo.com/tw/store/goods/400955,01
883,2,http://www.uniqlo.com/tw/store/goods/400732,05
883,2,http://www.uniqlo.com/tw/store/goods/400716,69
883,2,http://www.uniqlo.com/tw/store/goods/400452,02
883,3,http://www.uniqlo.com/tw/store/goods/403623,64
884,3,http://www.uniqlo.com/tw/store/goods/400419,09
884,3,http://www.uniqlo.com/tw/store/goods/400195,12
884,-1,http://www.uniqlo.com/tw/store/goods/401361,09
885,2,http://www.uniqlo.com/tw/store/goods/400170,00
885,2,http://www.uniqlo.com/tw/store/goods/400723,69
885,3,http://www.uniqlo.com/tw/store/goods/400447,58
885,3,http://www.uniqlo.com/tw/store/goods/400303,69
886,2,http://www.uniqlo.com/tw/store/goods/400711,21
886,2,http://www.uniqlo.com/tw/store/goods/400171,06
886,2,http://www.uniqlo.com/tw/store/goods/400347,03
886,3,http://www.uniqlo.com/tw/store/goods/400551,01
886,-1,http://www.uniqlo.com/tw/store/goods/400044,03
887,2,http://www.uniqlo.com/tw/store/goods/402671,17
887,2,http://www.uniqlo.com/tw/store/goods/400152,01
887,-1,http://www.uniqlo.com/tw/store/goods/403753,69
888,2,http://www.uniqlo.com/tw/store/goods/400439,38
888,3,http://www.uniqlo.com/tw/store/goods/400561,35
888,-1,http://www.uniqlo.com/tw/store/goods/405005,01
888,-1,http://www.uniqlo.com/tw/store/goods/400755,09
888,2,http://www.uniqlo.com/tw/store/goods/400738,31
889,-1,http://www.uniqlo.com/tw/store/goods/401668,09
889,2,http://www.uniqlo.com/tw/store/goods/400440,01
889,-1,http://www.uniqlo.com/tw/store/goods/400759,09
889,3,http://www.uniqlo.com/tw/store/goods/400302,03
890,2,http://www.uniqlo.com/tw/store/goods/402672,69
890,2,http://www.uniqlo.com/tw/store/goods/400438,01
891,2,http://www.uniqlo.com/tw/store/goods/401091,03
891,2,http://www.uniqlo.com/tw/store/goods/400891,03
891,2,http://www.uniqlo.com/tw/store/goods/400718,59
891,3,http://www.uniqlo.com/tw/store/goods/400561,02
892,2,http://www.uniqlo.com/tw/store/goods/400316,64
892,2,http://www.uniqlo.com/tw/store/goods/401334,08
892,3,http://www.uniqlo.com/tw/store/goods/400280,03
892,-1,http://www.uniqlo.com/tw/store/goods/402053,30
893,2,http://www.uniqlo.com/tw/store/goods/400181,30
893,2,http://www.uniqlo.com/tw/store/goods/400258,17
893,2,http://www.uniqlo.com/tw/store/goods/402672,69
893,3,http://www.uniqlo.com/tw/store/goods/401741,36
893,3,http://www.uniqlo.com/tw/store/goods/400250,08
893,-1,http://www.uniqlo.com/tw/store/goods/402402,28
894,2,http://www.uniqlo.com/tw/store/goods/400253,31
894,2,http://www.uniqlo.com/tw/store/goods/400522,48
894,2,http://www.uniqlo.com/tw/store/goods/400437,56
895,2,http://www.uniqlo.com/tw/store/goods/400738,31
895,2,http://www.uniqlo.com/tw/store/goods/400191,01
895,-1,http://www.uniqlo.com/tw/store/goods/405004,69
896,2,http://www.uniqlo.com/tw/store/goods/402712,30
896,2,http://www.uniqlo.com/tw/store/goods/400176,22
896,-1,http://www.uniqlo.com/tw/store/goods/402053,31
896,-1,http://www.uniqlo.com/tw/store/goods/400042,32
897,2,http://www.uniqlo.com/tw/store/goods/400808,09
897,3,http://www.uniqlo.com/tw/store/goods/401497,09
897,-1,http://www.uniqlo.com/tw/store/goods/403931,09
898,2,http://www.uniqlo.com/tw/store/goods/400738,09
898,2,http://www.uniqlo.com/tw/store/goods/400453,01
898,3,http://www.uniqlo.com/tw/store/goods/400572,30
898,3,http://www.uniqlo.com/tw/store/goods/400302,09
898,-1,http://www.uniqlo.com/tw/store/goods/401355,09
899,2,http://www.uniqlo.com/tw/store/goods/400727,07
899,3,http://www.uniqlo.com/tw/store/goods/400536,00
899,-1,http://www.uniqlo.com/tw/store/goods/400358,09
900,-1,http://www.uniqlo.com/tw/store/goods/400350,62
900,2,http://www.uniqlo.com/tw/store/goods/400176,00
900,3,http://www.uniqlo.com/tw/store/goods/402477,03
900,2,http://www.uniqlo.com/tw/store/goods/400255,01
900,-1,http://www.uniqlo.com/tw/store/goods/400298,09
901,2,http://www.uniqlo.com/tw/store/goods/400726,38
901,2,http://www.uniqlo.com/tw/store/goods/401334,01
902,2,http://www.uniqlo.com/tw/store/goods/402712,30
902,2,http://www.uniqlo.com/tw/store/goods/400176,22
902,-1,http://www.uniqlo.com/tw/store/goods/402053,31
902,-1,http://www.uniqlo.com/tw/store/goods/400042,32
903,2,http://www.uniqlo.com/tw/store/goods/401252,04
903,3,http://www.uniqlo.com/tw/store/goods/401676,09
904,2,http://www.uniqlo.com/tw/store/goods/402672,19
904,3,http://www.uniqlo.com/tw/store/goods/400572,30
905,2,http://www.uniqlo.com/tw/store/goods/400520,10
905,2,http://www.uniqlo.com/tw/store/goods/400347,08
906,3,http://www.uniqlo.com/tw/store/goods/401106,17
906,2,http://www.uniqlo.com/tw/store/goods/404613,03
906,-1,http://www.uniqlo.com/tw/store/goods/401129,17
907,2,http://www.uniqlo.com/tw/store/goods/400612,60
907,-1,http://www.uniqlo.com/tw/store/goods/400350,01
907,-1,http://www.uniqlo.com/tw/store/goods/402794,01
908,-1,http://www.uniqlo.com/tw/store/goods/401673,08
908,2,http://www.uniqlo.com/tw/store/goods/400198,09
908,2,http://www.uniqlo.com/tw/store/goods/400146,00
909,2,http://www.uniqlo.com/tw/store/goods/404858,03
910,2,http://www.uniqlo.com/tw/store/goods/402700,00
910,2,http://www.uniqlo.com/tw/store/goods/402896,56
910,3,http://www.uniqlo.com/tw/store/goods/405739,09
911,0,http://www.uniqlo.com/tw/store/goods/400502,65
911,1,http://www.uniqlo.com/tw/store/goods/401165,56
911,-1,http://www.uniqlo.com/tw/store/goods/400677,39
912,0,http://www.uniqlo.com/tw/store/goods/400230,09
912,0,http://www.uniqlo.com/tw/store/goods/400518,09
912,0,http://www.uniqlo.com/tw/store/goods/400648,32
913,3,http://www.uniqlo.com/tw/store/goods/403545,69
914,3,http://www.uniqlo.com/tw/store/goods/400259,08
914,-1,http://www.uniqlo.com/tw/store/goods/400042,03
914,3,http://www.uniqlo.com/tw/store/goods/403543,09
915,2,http://www.uniqlo.com/tw/store/goods/400437,16
915,2,http://www.uniqlo.com/tw/store/goods/401088,16
915,3,http://www.uniqlo.com/tw/store/goods/404006,06
915,-1,http://www.uniqlo.com/tw/store/goods/400851,09
915,-1,http://www.uniqlo.com/tw/store/goods/400753,09
915,-1,http://www.uniqlo.com/tw/store/goods/405005,01
916,-1,http://www.uniqlo.com/tw/store/goods/403681,09
916,2,http://www.uniqlo.com/tw/store/goods/400347,09
916,2,http://www.uniqlo.com/tw/store/goods/400734,08
916,3,http://www.uniqlo.com/tw/store/goods/402468,08
917,2,http://www.uniqlo.com/tw/store/goods/400191,01
918,-1,http://www.uniqlo.com/tw/store/goods/401668,31
918,2,http://www.uniqlo.com/tw/store/goods/400452,01
918,2,http://www.uniqlo.com/tw/store/goods/400703,66
918,2,http://www.uniqlo.com/tw/store/goods/401252,32
918,3,http://www.uniqlo.com/tw/store/goods/400572,56
918,3,http://www.uniqlo.com/tw/store/goods/400303,08
919,3,http://www.uniqlo.com/tw/store/goods/400419,35
919,2,http://www.uniqlo.com/tw/store/goods/400466,34
919,-1,http://www.uniqlo.com/tw/store/goods/401673,69
920,3,http://www.uniqlo.com/tw/store/goods/404006,37
920,2,http://www.uniqlo.com/tw/store/goods/400152,35
920,-1,http://www.uniqlo.com/tw/store/goods/402078,19
920,2,http://www.uniqlo.com/tw/store/goods/400727,69
920,-1,http://www.uniqlo.com/tw/store/goods/400755,09
921,2,http://www.uniqlo.com/tw/store/goods/400146,00
921,3,http://www.uniqlo.com/tw/store/goods/400195,08
922,-1,http://www.uniqlo.com/tw/store/goods/404898,01
922,2,http://www.uniqlo.com/tw/store/goods/400144,09
923,2,http://www.uniqlo.com/tw/store/goods/402335,12
923,3,http://www.uniqlo.com/tw/store/goods/400536,09
924,2,http://www.uniqlo.com/tw/store/goods/402825,60
924,3,http://www.uniqlo.com/tw/store/goods/400561,69
925,2,http://www.uniqlo.com/tw/store/goods/400349,42
925,2,http://www.uniqlo.com/tw/store/goods/400304,08
926,2,http://www.uniqlo.com/tw/store/goods/401091,03
