product_id,cloudinary_url
222,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948660/chip/uniqlo222.gif
223,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948661/chip/uniqlo223.gif
224,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948663/chip/uniqlo224.gif
225,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948664/chip/uniqlo225.gif
226,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948666/chip/uniqlo226.gif
227,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948668/chip/uniqlo227.gif
228,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948669/chip/uniqlo228.gif
229,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948671/chip/uniqlo229.gif
230,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948672/chip/uniqlo230.gif
231,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948674/chip/uniqlo231.gif
232,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948676/chip/uniqlo232.gif
233,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948677/chip/uniqlo233.gif
234,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948679/chip/uniqlo234.gif
235,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948680/chip/uniqlo235.gif
236,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948682/chip/uniqlo236.gif
237,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948683/chip/uniqlo237.gif
238,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948685/chip/uniqlo238.gif
239,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948686/chip/uniqlo239.gif
240,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948688/chip/uniqlo240.gif
241,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948689/chip/uniqlo241.gif
242,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948691/chip/uniqlo242.gif
243,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948692/chip/uniqlo243.gif
244,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948694/chip/uniqlo244.gif
245,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948695/chip/uniqlo245.gif
246,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948697/chip/uniqlo246.gif
247,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948698/chip/uniqlo247.gif
248,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948700/chip/uniqlo248.gif
249,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948701/chip/uniqlo249.gif
