style_id,name,link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
395,經典格紋短袖襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/30379/30379011/3037901_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 深藍白格 ）,https://s3.lativ.com.tw/i/30379/30379021/3037902_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 水藍白格 ）,https://s3.lativ.com.tw/i/30379/30379031/3037903_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/30379/30379041/3037904_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/30379/30379051/3037905_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 深藍紅格 ）,https://s3.lativ.com.tw/i/30379/30379071/3037907_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 橘藍格 ）,https://s3.lativ.com.tw/i/30379/30379081/3037908_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 藍紅白格 ）,https://s3.lativ.com.tw/i/30379/30379091/3037909_500.jpg,0,1,0,45
395,經典格紋短袖襯衫-男（ 深綠藍格 ）,https://s3.lativ.com.tw/i/30379/30379101/3037910_500.jpg,0,1,0,45
396,經典格紋短袖襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/30379/30379011/3037901_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 深藍白格 ）,https://s3.lativ.com.tw/i/30379/30379021/3037902_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 水藍白格 ）,https://s3.lativ.com.tw/i/30379/30379031/3037903_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/30379/30379041/3037904_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/30379/30379051/3037905_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 深藍紅格 ）,https://s3.lativ.com.tw/i/30379/30379071/3037907_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 橘藍格 ）,https://s3.lativ.com.tw/i/30379/30379081/3037908_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 藍紅白格 ）,https://s3.lativ.com.tw/i/30379/30379091/3037909_500.jpg,0,1,0,46
396,經典格紋短袖襯衫-男（ 深綠藍格 ）,https://s3.lativ.com.tw/i/30379/30379101/3037910_500.jpg,0,1,0,46
397,燈芯絨長袖襯衫-男（ 深藏青 ）,https://s3.lativ.com.tw/i/32449/32449021/3244902_500.jpg,0,1,0,47
398,燈芯絨長袖襯衫-男（ 藍色 ）,https://s3.lativ.com.tw/i/28515/28515031/2851503_500.jpg,0,1,0,48
398,燈芯絨長袖襯衫-男（ 深藏青 ）,https://s3.lativ.com.tw/i/28515/28515041/2851504_500.jpg,0,1,0,48
399,燈芯絨長袖襯衫-男（ 藍色 ）,https://s3.lativ.com.tw/i/28515/28515031/2851503_500.jpg,0,1,0,49
399,燈芯絨長袖襯衫-男（ 深藏青 ）,https://s3.lativ.com.tw/i/28515/28515041/2851504_500.jpg,0,1,0,49
400,Pima 棉牛津長袖襯衫-男（ 白色 ）,https://s3.lativ.com.tw/i/30951/30951011/3095101_500.jpg,0,1,1,0
401,彈性府綢條紋長袖襯衫-男（ 灰白條 ）,https://s3.lativ.com.tw/i/30950/30950021/3095002_500.jpg,0,1,1,1
402,彈性府綢長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/30949/30949021/3094902_500.jpg,0,1,1,2
403,PIMA 棉彈性條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28612/28612011/2861201_500.jpg,0,1,1,3
403,PIMA 棉彈性條紋長袖襯衫-男（ 灰白條 ）,https://s3.lativ.com.tw/i/28612/28612021/2861202_500.jpg,0,1,1,3
404,PIMA 棉彈性條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28612/28612011/2861201_500.jpg,0,1,1,4
404,PIMA 棉彈性條紋長袖襯衫-男（ 灰白條 ）,https://s3.lativ.com.tw/i/28612/28612021/2861202_500.jpg,0,1,1,4
405,PIMA 棉彈性長袖襯衫-男（ 水藍 ）,https://s3.lativ.com.tw/i/28611/28611011/2861101_500.jpg,0,1,1,5
405,PIMA 棉彈性長袖襯衫-男（ 藏青 ）,https://s3.lativ.com.tw/i/28611/28611031/2861103_500.jpg,0,1,1,5
406,PIMA 棉彈性長袖襯衫-男（ 水藍 ）,https://s3.lativ.com.tw/i/28611/28611011/2861101_500.jpg,0,1,1,6
406,PIMA 棉彈性長袖襯衫-男（ 藏青 ）,https://s3.lativ.com.tw/i/28611/28611031/2861103_500.jpg,0,1,1,6
407,易整條紋短袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/30953/30953021/3095302_500.jpg,0,1,1,7
408,PIMA 棉易整條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28614/28614011/2861401_500.jpg,0,1,1,8
408,PIMA 棉易整條紋長袖襯衫-男（ 灰白條 ）,https://s3.lativ.com.tw/i/28614/28614021/2861402_500.jpg,0,1,1,8
409,PIMA 棉易整條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28614/28614011/2861401_500.jpg,0,1,1,9
409,PIMA 棉易整條紋長袖襯衫-男（ 灰白條 ）,https://s3.lativ.com.tw/i/28614/28614021/2861402_500.jpg,0,1,1,9
410,PIMA 棉易整長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/28613/28613021/2861302_500.jpg,0,1,1,10
411,精紡府綢長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/30948/30948031/3094803_500.jpg,0,1,1,11
412,PIMA 棉精紡條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28610/28610011/2861001_500.jpg,0,1,1,12
412,PIMA 棉精紡條紋長袖襯衫-男（ 深灰白條 ）,https://s3.lativ.com.tw/i/28610/28610021/2861002_500.jpg,0,1,1,12
413,PIMA 棉精紡條紋長袖襯衫-男（ 藍白條 ）,https://s3.lativ.com.tw/i/28610/28610011/2861001_500.jpg,0,1,1,13
413,PIMA 棉精紡條紋長袖襯衫-男（ 深灰白條 ）,https://s3.lativ.com.tw/i/28610/28610021/2861002_500.jpg,0,1,1,13
414,PIMA 棉精紡長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/28609/28609011/2860901_500.jpg,0,1,1,14
414,PIMA 棉精紡長袖襯衫-男（ 白色 ）,https://s3.lativ.com.tw/i/28609/28609021/2860902_500.jpg,0,1,1,14
414,PIMA 棉精紡長袖襯衫-男（ 黑色 ）,https://s3.lativ.com.tw/i/28609/28609031/2860903_500.jpg,0,1,1,14
415,PIMA 棉精紡長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/28609/28609011/2860901_500.jpg,0,1,1,15
415,PIMA 棉精紡長袖襯衫-男（ 白色 ）,https://s3.lativ.com.tw/i/28609/28609021/2860902_500.jpg,0,1,1,15
415,PIMA 棉精紡長袖襯衫-男（ 黑色 ）,https://s3.lativ.com.tw/i/28609/28609031/2860903_500.jpg,0,1,1,15
416,PIMA 棉精紡長袖襯衫-男（ 淺藍 ）,https://s3.lativ.com.tw/i/28609/28609011/2860901_500.jpg,0,1,1,16
416,PIMA 棉精紡長袖襯衫-男（ 白色 ）,https://s3.lativ.com.tw/i/28609/28609021/2860902_500.jpg,0,1,1,16
416,PIMA 棉精紡長袖襯衫-男（ 黑色 ）,https://s3.lativ.com.tw/i/28609/28609031/2860903_500.jpg,0,1,1,16
417,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,0
417,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,0
418,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,1
418,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,1
419,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,2
419,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,2
420,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,3
420,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,3
421,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,4
421,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,4
422,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,5
422,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,5
423,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,6
423,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,6
424,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,7
424,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,7
425,法蘭絨格紋襯衫-男（ 紅藍白格 ）,https://s3.lativ.com.tw/i/32360/32360011/3236001_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 灰藍白格 ）,https://s3.lativ.com.tw/i/32360/32360021/3236002_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 藏青紅格 ）,https://s3.lativ.com.tw/i/32360/32360031/3236003_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 綠藏青格 ）,https://s3.lativ.com.tw/i/32360/32360081/3236008_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 寶藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360091/3236009_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 藍黑格 ）,https://s3.lativ.com.tw/i/32360/32360121/3236012_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 藍綠格 ）,https://s3.lativ.com.tw/i/32360/32360131/3236013_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 復古藍白格 ）,https://s3.lativ.com.tw/i/32360/32360141/3236014_500.jpg,0,1,2,8
425,法蘭絨格紋襯衫-男（ 綠藍格 ）,https://s3.lativ.com.tw/i/32360/32360151/3236015_500.jpg,0,1,2,8
426,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,9
426,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,9
427,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,10
427,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,10
428,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,11
428,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,11
429,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,12
429,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,12
430,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,13
430,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,13
431,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,14
431,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,14
432,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 黑白格 ）,https://s3.lativ.com.tw/i/28371/28371141/2837114_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 藍白紅格 ）,https://s3.lativ.com.tw/i/28371/28371151/2837115_500.jpg,0,1,2,15
432,法蘭絨格紋襯衫-男（ 黑灰格 ）,https://s3.lativ.com.tw/i/28371/28371181/2837118_500.jpg,0,1,2,15
433,法蘭絨格紋襯衫-男（ 湖藍黑格 ）,https://s3.lativ.com.tw/i/28371/28371041/2837104_500.jpg,0,1,2,16
433,法蘭絨格紋襯衫-男（ 白紅藍格 ）,https://s3.lativ.com.tw/i/28371/28371061/2837106_500.jpg,0,1,2,16
433,法蘭絨格紋襯衫-男（ 綠藍白格 ）,https://s3.lativ.com.tw/i/28371/28371071/2837107_500.jpg,0,1,2,16
433,法蘭絨格紋襯衫-男（ 亮藍格 ）,https://s3.lativ.com.tw/i/28371/28371081/2837108_500.jpg,0,1,2,16
433,法蘭絨格紋襯衫-男（ 寶藍格 ）,https://s3.lativ.com.tw/i/28371/28371131/2837113_500.jpg,0,1,2,16
