product_id,cloudinary_url
211,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942712/chip/lativ211.jpg
212,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942714/chip/lativ212.jpg
213,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942716/chip/lativ213.jpg
214,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942718/chip/lativ214.jpg
215,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942720/chip/lativ215.jpg
216,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942722/chip/lativ216.jpg
217,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942724/chip/lativ217.jpg
218,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942726/chip/lativ218.jpg
219,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942728/chip/lativ219.jpg
220,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942730/chip/lativ220.jpg
221,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942733/chip/lativ221.jpg
222,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942735/chip/lativ222.jpg
223,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942737/chip/lativ223.jpg
224,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942739/chip/lativ224.jpg
225,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942741/chip/lativ225.jpg
226,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942743/chip/lativ226.jpg
227,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942745/chip/lativ227.jpg
228,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942747/chip/lativ228.jpg
229,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942749/chip/lativ229.jpg
230,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942751/chip/lativ230.jpg
231,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942753/chip/lativ231.jpg
232,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942755/chip/lativ232.jpg
233,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942757/chip/lativ233.jpg
234,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942760/chip/lativ234.jpg
235,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942762/chip/lativ235.jpg
236,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942764/chip/lativ236.jpg
237,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942766/chip/lativ237.jpg
238,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942768/chip/lativ238.jpg
239,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942770/chip/lativ239.jpg
240,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942772/chip/lativ240.jpg
241,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942774/chip/lativ241.jpg
242,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942776/chip/lativ242.jpg
